Time,Pistoning (suspension_slide),Angle_X,Angle_Y,Angle_Z
1.027083333333355,-0.002723888959735632,-0.0008427038555964828,8.7462663941551e-05,-0.0224358718842268
1.0281250000000217,-0.0027193238493055105,-0.0008416626951657236,8.76241028890945e-05,-0.02246754802763462
1.0291666666666883,-0.002714748727157712,-0.0008407585555687547,8.801426156423986e-05,-0.022498875856399536
1.030208333333355,-0.0027102113235741854,-0.0008399335201829672,8.881236863089725e-05,-0.02252992056310177
1.0312500000000215,-0.002705653663724661,-0.0008389808353967965,9.021879668580368e-05,-0.02256140112876892
1.0322916666666881,-0.002701111137866974,-0.000837881991174072,9.204544767271727e-05,-0.022592931985855103
1.0333333333333548,-0.0026966023724526167,-0.0008369480492547154,9.412026702193543e-05,-0.022624056786298752
1.0343750000000214,-0.002692069159820676,-0.0008356675389222801,9.624358062865213e-05,-0.022655613720417023
1.035416666666688,-0.0026875734329223633,-0.0008346652030013502,9.83659629127942e-05,-0.022686883807182312
1.0364583333333546,-0.002683050697669387,-0.0008334972662851214,9.993828280130401e-05,-0.02271830476820469
1.0375000000000212,-0.002678579417988658,-0.0008324147784151137,0.00010148679575650021,-0.02274935506284237
1.0385416666666878,-0.0026740797329694033,-0.0008312896825373173,0.00010240094707114622,-0.022780301049351692
1.0395833333333544,-0.0026696226559579372,-0.0008301213383674622,0.00010287357144989073,-0.022810878232121468
1.040625000000021,-0.002665151609107852,-0.0008291183621622622,0.00010257989924866706,-0.022841069847345352
1.0416666666666876,-0.002660694532096386,-0.0008282571798190475,0.00010196439689025283,-0.022870901972055435
1.0427083333333542,-0.002656250726431608,-0.000827364157885313,0.00010074015153804794,-0.022901015356183052
1.0437500000000208,-0.002651805989444256,-0.0008266062941402197,0.0001005693557090126,-0.022931188344955444
1.0447916666666874,-0.0026473826728761196,-0.0008256637374870479,0.00010052957077277824,-0.02296079508960247
1.045833333333354,-0.002642956795170903,-0.0008249446400441229,0.0001010165287880227,-0.022990785539150238
1.0468750000000207,-0.00263854768127203,-0.0008240437018685043,0.00010141777602257207,-0.023020386695861816
1.0479166666666873,-0.002634142292663455,-0.0008231202373281121,0.00010235844820272177,-0.02305024489760399
1.0489583333333539,-0.002629741095006466,-0.0008221284369938076,0.00010339410073356703,-0.02307976223528385
1.0500000000000205,-0.0026253717951476574,-0.0008212123066186905,0.00010445307270856574,-0.023109355941414833
1.051041666666687,-0.002620995044708252,-0.0008201838936656713,0.00010485249367775396,-0.023139135912060738
1.0520833333333537,-0.0026166096795350313,-0.0008191543747670949,0.00010536183981457725,-0.023168738931417465
1.0531250000000203,-0.002612257841974497,-0.0008183131576515734,0.00010561870294623077,-0.023198548704385757
1.054166666666687,-0.002607902977615595,-0.0008174877148121595,0.00010575679334579036,-0.023227563127875328
1.0552083333333535,-0.0026035583578050137,-0.0008166382904164493,0.00010526100231800228,-0.023257026448845863
1.0562500000000201,-0.0025992372538894415,-0.000815924780908972,0.00010438324534334242,-0.02328626997768879
1.0572916666666867,-0.002594906371086836,-0.0008151771617121994,0.00010337317507946864,-0.02331559546291828
1.0583333333333533,-0.002590583637356758,-0.0008144325693137944,0.00010154894698644057,-0.02334442175924778
1.05937500000002,-0.002586280694231391,-0.0008138506673276424,0.00010020819172495976,-0.0233739223331213
1.0604166666666865,-0.0025819779839366674,-0.0008129595080390573,0.00010030197154264897,-0.023402897641062737
1.0614583333333532,-0.002577687380835414,-0.0008121539722196758,0.00010029706754721701,-0.02343142032623291
